file_name,plate_x,plate_z,sz_top,sz_bot,release_speed,effective_speed,release_spin_rate,release_pos_x,release_pos_y,release_pos_z,release_extension,pfx_x,pfx_z,stand,p_throws,pitch_class,zone
pitch7098.mp4,-0.33,3.27,3.69,1.74,91.8,92.2,2322.0,-1.35,53.78,5.77,6.7,-0.63,1.44,L,R,strike,1.0
pitch7099.mp4,0.58,2.94,3.63,1.61,99.5,99.5,2308.0,-1.76,54.13,5.74,6.4,-1.04,1.03,R,R,strike,6.0
pitch7100.mp4,1.69,3.51,3.23,1.42,90.7,89.3,2432.0,1.16,54.83,5.95,5.7,0.57,1.73,R,L,ball,12.0
pitch7101.mp4,-0.72,3.7,3.43,1.69,91.7,93.2,2297.0,-2.43,53.45,4.82,7.1,-0.53,1.28,L,R,ball,11.0
pitch7102.mp4,0.64,4.32,3.51,1.63,93.3,94.0,2238.0,-3.17,53.77,5.69,6.7,-0.26,1.26,L,R,ball,12.0
pitch7103.mp4,-0.1,2.39,3.52,1.73,96.1,97.0,2756.0,-1.24,53.79,6.14,6.7,-0.52,1.41,L,R,strike,5.0
pitch7105.mp4,-1.09,3.13,3.67,1.71,93.0,92.2,2222.0,-2.84,54.79,5.76,5.7,-0.34,1.23,L,R,ball,11.0
pitch7106.mp4,-0.73,3.43,3.72,1.77,92.4,91.7,2490.0,-0.7,54.48,5.87,6.0,-0.49,1.64,R,R,strike,1.0
pitch7107.mp4,0.88,1.67,3.21,1.51,94.4,96.0,2162.0,-1.74,53.27,5.41,7.2,-0.39,1.49,R,R,ball,14.0
pitch7108.mp4,1.53,3.49,3.64,1.66,95.4,97.5,2343.0,0.79,53.17,5.94,7.3,0.3,1.58,L,L,ball,12.0
pitch7109.mp4,0.42,1.08,3.48,1.58,99.2,100.2,2499.0,-0.16,53.59,6.54,6.9,-0.53,1.6,R,R,ball,14.0
pitch7110.mp4,-0.66,2.46,3.46,1.56,93.1,93.1,2085.0,-2.7,53.9,5.78,6.6,-0.29,1.14,L,R,strike,4.0
pitch7111.mp4,0.46,2.23,3.98,1.88,95.0,95.6,2510.0,-1.45,53.66,6.7,6.8,-0.23,1.86,L,R,strike,9.0
pitch7112.mp4,-1.07,4.68,3.67,1.71,93.5,93.9,2182.0,-0.49,53.93,6.26,6.6,-0.85,1.45,R,R,ball,11.0
pitch7115.mp4,-1.19,2.28,3.38,1.65,95.4,96.7,2236.0,-1.57,53.5,5.93,7.0,-1.07,1.52,L,R,ball,13.0
pitch7119.mp4,-0.33,1.68,3.85,1.65,96.8,96.9,2288.0,-1.97,54.2,6.06,6.3,-0.74,1.28,L,R,strike,7.0
pitch7120.mp4,2.86,5.0,3.57,1.65,92.4,91.9,2231.0,3.97,54.13,5.73,6.4,1.29,1.01,R,L,ball,12.0
pitch7125.mp4,1.25,3.09,3.45,1.52,90.6,90.2,2298.0,2.17,54.33,5.95,6.2,0.21,1.44,R,L,ball,12.0
pitch7130.mp4,0.32,3.13,3.35,1.72,92.9,92.2,2812.0,-3.63,54.68,5.09,5.8,-0.82,0.79,R,R,strike,3.0
pitch7134.mp4,0.13,3.72,3.37,1.7,96.7,97.3,2346.0,2.56,53.64,5.32,6.9,0.43,1.47,R,L,ball,12.0
pitch7137.mp4,-1.54,3.62,3.36,1.61,93.2,93.2,2308.0,-1.99,54.19,5.25,6.3,-0.5,1.19,L,R,ball,11.0
pitch7138.mp4,-0.77,3.04,3.41,1.67,92.2,92.7,2326.0,-2.06,53.98,5.41,6.5,-1.31,1.16,R,R,strike,1.0
pitch7139.mp4,-0.82,3.16,3.39,1.63,92.6,93.2,2078.0,-2.2,54.12,5.78,6.4,-0.62,1.19,L,R,strike,1.0
pitch7141.mp4,1.35,3.94,3.62,1.74,92.2,93.0,2190.0,-2.75,53.4,5.35,7.1,-0.94,1.47,L,R,ball,12.0
pitch7142.mp4,-1.72,2.94,3.52,1.84,93.3,93.5,2109.0,-2.15,54.17,5.77,6.3,-0.78,1.25,L,R,ball,11.0
pitch7144.mp4,0.45,2.04,3.47,1.61,94.8,95.8,2281.0,1.44,53.71,6.5,6.8,0.39,1.26,R,L,strike,9.0
pitch7149.mp4,-0.34,1.93,3.41,1.57,93.0,93.3,2125.0,-1.47,53.88,6.19,6.6,-1.24,1.09,R,R,strike,7.0
pitch7151.mp4,0.87,3.85,3.72,1.72,90.7,90.2,2042.0,-1.78,54.39,6.32,6.1,-0.64,1.19,R,R,ball,12.0
pitch7154.mp4,2.44,0.94,3.3,1.46,91.6,92.1,2305.0,-1.21,53.81,5.5,6.7,-0.51,1.38,L,R,ball,14.0
pitch7155.mp4,-0.91,1.77,3.36,1.54,95.3,96.1,1996.0,-1.71,53.93,5.69,6.6,-0.68,1.39,L,R,ball,13.0
pitch7156.mp4,0.43,3.29,4.07,1.87,92.6,93.7,2370.0,-0.01,53.81,5.83,6.7,-0.82,1.6,R,R,strike,6.0
pitch7157.mp4,0.62,2.4,3.24,1.58,94.6,96.4,2386.0,-2.23,53.3,5.86,7.2,-0.45,1.25,L,R,strike,6.0
pitch7158.mp4,-0.34,3.63,3.74,1.75,91.6,91.3,2407.0,-1.81,54.45,5.66,6.0,-0.48,1.45,R,R,strike,1.0
pitch7161.mp4,0.66,2.41,3.56,1.67,93.7,92.7,2551.0,-2.81,54.2,6.09,6.3,-0.84,1.67,R,R,strike,6.0
pitch7162.mp4,-0.03,4.03,3.22,1.51,91.7,91.6,2082.0,-1.56,54.31,5.91,6.2,-0.7,1.34,L,R,ball,11.0
pitch7163.mp4,-0.97,2.27,3.58,1.66,94.2,94.1,2042.0,-1.8,54.05,6.04,6.5,-0.54,1.6,R,R,ball,13.0
pitch7164.mp4,-0.92,1.47,3.53,1.61,95.8,95.4,2400.0,2.57,53.93,5.44,6.6,0.15,1.53,L,L,ball,13.0
pitch7165.mp4,0.06,3.08,3.23,1.44,93.8,94.3,2147.0,1.11,53.96,5.91,6.5,-0.17,1.08,L,L,strike,2.0
pitch7168.mp4,0.15,3.34,3.51,1.55,91.7,90.4,2354.0,-1.7,54.87,6.36,5.6,-1.26,1.37,R,R,strike,2.0
pitch7169.mp4,1.02,2.29,3.54,1.68,93.0,92.7,2405.0,-1.43,54.14,5.98,6.4,-0.33,1.45,L,R,ball,14.0
pitch7172.mp4,0.46,2.35,3.57,1.7,94.7,94.7,2387.0,2.34,53.83,5.68,6.7,0.38,1.77,R,L,strike,6.0
pitch7173.mp4,1.03,2.22,3.55,1.67,91.9,91.0,2298.0,-0.69,54.32,6.1,6.2,-0.62,1.69,R,R,ball,14.0
pitch7174.mp4,-1.35,3.37,3.43,1.52,94.5,94.8,2575.0,-2.54,54.26,5.87,6.2,-0.22,1.48,R,R,ball,11.0
pitch7180.mp4,-0.08,3.7,3.47,1.7,93.9,95.0,2378.0,-3.09,53.39,5.13,7.1,-0.74,1.2,R,R,ball,11.0
pitch7183.mp4,0.0,2.82,3.27,1.72,91.4,90.6,2323.0,-0.69,54.77,6.24,5.7,-0.38,1.11,L,R,strike,2.0
pitch7184.mp4,0.32,3.32,3.29,1.66,96.9,98.0,2073.0,-1.64,53.95,5.72,6.5,-0.63,1.12,R,R,strike,3.0
pitch7185.mp4,-0.8,2.49,3.59,1.62,90.6,90.4,2226.0,-1.87,54.32,5.52,6.2,-0.75,1.2,L,R,strike,4.0
pitch7186.mp4,1.44,2.8,3.07,1.46,95.7,96.2,2483.0,-1.45,53.95,6.23,6.6,-0.04,1.36,L,R,ball,12.0
pitch7187.mp4,-0.92,2.49,2.78,1.24,83.3,83.6,2144.0,-4.33,53.98,2.36,6.5,-0.76,0.75,L,R,ball,11.0
pitch7188.mp4,-0.44,1.83,3.11,1.41,91.3,90.4,2394.0,-0.59,54.66,5.9,5.8,-0.55,1.3,L,R,strike,7.0
pitch7189.mp4,-1.83,4.7,3.65,1.71,97.6,97.5,2399.0,-1.82,54.2,6.19,6.3,-0.58,1.57,L,R,ball,11.0
pitch7190.mp4,-0.73,3.19,3.27,1.37,95.7,95.8,2287.0,-1.88,53.99,5.82,6.5,-1.06,1.43,L,R,strike,1.0
pitch7193.mp4,0.58,2.2,3.36,1.56,93.5,94.0,2146.0,-2.25,53.76,5.77,6.7,-0.44,1.45,R,R,strike,6.0
pitch7194.mp4,1.43,2.99,3.12,1.39,93.2,93.8,2329.0,1.57,53.74,6.57,6.8,0.64,1.36,R,L,ball,12.0
pitch7196.mp4,-0.4,3.92,3.16,1.51,91.9,91.6,2452.0,-2.36,54.32,5.42,6.2,-0.33,1.44,L,R,ball,11.0
pitch7197.mp4,-0.71,2.28,3.27,1.6,92.8,92.4,2116.0,1.03,54.27,6.1,6.2,0.65,1.42,R,L,strike,4.0
pitch7198.mp4,1.0,3.02,3.55,1.63,91.0,91.8,2149.0,2.26,53.69,5.11,6.8,0.99,1.01,R,L,ball,12.0
pitch7199.mp4,-0.52,1.84,3.31,1.57,91.3,91.2,2197.0,1.96,54.49,5.37,6.0,0.63,1.09,R,L,strike,7.0
pitch7201.mp4,0.42,1.69,3.55,1.68,98.7,99.7,2702.0,-2.3,53.36,5.7,7.1,-0.59,1.58,R,R,strike,9.0
pitch7202.mp4,-0.84,2.36,3.46,1.66,96.8,97.9,2363.0,-2.86,53.26,5.76,7.2,-0.85,1.51,L,R,ball,13.0
pitch7203.mp4,-0.17,1.99,3.07,1.34,91.9,91.1,2239.0,-1.57,54.48,5.75,6.0,-0.48,1.6,L,R,strike,5.0
pitch7204.mp4,0.19,2.15,3.39,1.56,94.1,94.2,2154.0,-1.21,53.92,6.6,6.6,-1.22,1.26,R,R,strike,5.0
pitch7205.mp4,0.0,4.05,3.56,1.62,96.1,94.0,2290.0,-2.46,55.32,5.18,5.2,-0.98,1.28,R,R,ball,11.0
pitch7207.mp4,0.9,3.23,3.11,1.45,95.5,93.7,2275.0,2.59,54.75,6.06,5.8,1.16,1.39,R,L,ball,12.0
pitch7208.mp4,-0.78,3.97,3.21,1.62,94.2,95.1,2152.0,-2.53,53.57,4.27,6.9,-1.04,0.66,L,R,ball,11.0
pitch7209.mp4,0.44,2.99,3.42,1.63,94.6,94.2,2491.0,1.1,54.19,6.59,6.3,1.02,1.69,R,L,strike,3.0
pitch7210.mp4,-0.92,2.39,3.49,1.61,95.2,94.8,2164.0,-2.53,54.65,5.65,5.8,-0.59,1.15,L,R,ball,13.0
pitch7211.mp4,-1.62,2.64,3.46,1.65,94.5,95.4,1867.0,-1.69,54.02,5.77,6.5,-0.43,1.42,L,R,ball,11.0
pitch7212.mp4,0.15,1.13,3.52,1.72,97.3,99.8,2506.0,-1.44,52.65,5.99,7.8,0.2,1.34,L,R,ball,14.0
pitch7213.mp4,-0.52,2.35,3.29,1.52,98.0,98.5,2291.0,-1.95,54.01,5.44,6.5,-0.56,1.33,L,R,strike,4.0
pitch7214.mp4,-0.58,2.85,2.92,1.3,94.6,94.3,2307.0,-2.1,54.3,6.18,6.2,-0.86,1.73,L,R,strike,1.0
pitch7216.mp4,1.42,2.41,3.36,1.52,91.9,93.3,2296.0,-1.38,53.56,5.32,6.9,-0.52,1.15,R,R,ball,14.0
pitch7217.mp4,-1.02,2.87,3.41,1.51,95.1,95.5,2326.0,-1.13,53.86,5.99,6.6,-0.67,1.42,R,R,ball,11.0
pitch7218.mp4,-0.13,3.05,3.28,1.56,93.0,94.6,2207.0,-1.15,53.18,5.27,7.3,-0.77,1.42,L,R,strike,2.0
pitch7219.mp4,-0.68,4.1,3.53,1.67,93.1,92.8,2540.0,2.42,54.02,5.72,6.5,1.03,1.31,L,L,ball,11.0
pitch7220.mp4,1.15,1.54,3.45,1.6,95.2,96.0,2255.0,-1.06,53.74,5.53,6.8,-0.64,1.47,R,R,ball,14.0
pitch7222.mp4,0.09,1.08,3.33,1.65,95.8,96.2,2434.0,-0.71,53.78,6.08,6.7,-0.76,1.71,L,R,ball,14.0
pitch7223.mp4,-1.19,1.73,3.56,1.7,95.5,95.4,2164.0,1.46,54.08,6.14,6.4,0.69,1.61,R,L,ball,13.0
pitch7224.mp4,-0.44,2.83,3.16,1.37,95.4,97.8,2287.0,2.75,52.98,5.3,7.5,0.89,0.8,L,L,strike,1.0
pitch7225.mp4,0.2,2.38,3.88,1.8,91.1,92.0,2395.0,-0.8,53.91,5.46,6.6,0.07,1.08,L,R,strike,8.0
pitch7226.mp4,1.31,2.54,3.33,1.64,92.6,93.6,2264.0,2.02,53.69,5.01,6.8,1.12,0.91,R,L,ball,12.0
pitch7227.mp4,-0.4,1.86,3.28,1.53,97.1,97.0,2546.0,-2.96,53.77,5.93,6.7,-0.35,1.64,L,R,strike,7.0
pitch7228.mp4,0.5,3.21,3.36,1.58,93.6,93.3,2296.0,-1.41,54.21,5.49,6.3,-1.02,1.1,R,R,strike,3.0
pitch7229.mp4,0.15,1.53,3.41,1.6,93.4,93.0,2439.0,-2.29,54.37,5.37,6.1,-0.29,1.36,R,R,strike,8.0
pitch7233.mp4,-0.83,1.48,3.49,1.57,90.9,91.1,2440.0,-1.71,54.27,6.0,6.2,0.11,1.1,L,R,strike,13.0
pitch7235.mp4,0.63,4.72,3.38,1.54,96.5,96.5,2578.0,2.08,54.39,6.27,6.1,0.64,1.41,R,L,ball,12.0
pitch7236.mp4,-1.15,2.29,3.62,1.72,90.8,90.3,2410.0,-2.52,54.65,6.24,5.8,-0.53,1.44,L,R,ball,13.0
pitch7238.mp4,-0.67,2.04,3.4,1.81,97.9,98.7,2347.0,-1.67,53.78,6.18,6.7,-0.71,1.46,L,R,strike,7.0
pitch7239.mp4,0.74,3.28,3.28,1.61,96.1,98.6,2264.0,-2.36,53.16,5.8,7.3,-0.54,1.01,R,R,strike,3.0
pitch7240.mp4,-0.7,3.68,3.48,1.72,95.2,96.6,2351.0,-2.18,53.84,6.38,6.7,-0.27,1.25,L,R,ball,11.0
pitch7244.mp4,0.5,3.22,3.7,1.73,92.3,92.7,2299.0,3.12,53.86,5.3,6.6,1.07,1.01,R,L,strike,3.0
pitch7245.mp4,0.67,3.53,3.49,1.63,90.9,90.9,2331.0,-2.28,54.28,5.67,6.2,-0.64,1.24,R,R,strike,3.0
pitch7246.mp4,-0.64,3.12,3.28,1.6,89.1,90.2,1921.0,-1.96,53.53,5.07,7.0,-0.89,1.28,L,R,strike,1.0
pitch7248.mp4,-0.1,2.14,3.27,1.58,89.6,89.0,2242.0,-2.35,54.44,5.59,6.1,-0.59,1.5,R,R,strike,5.0
pitch7249.mp4,0.93,2.37,3.62,1.79,90.8,90.6,2421.0,-2.52,54.22,6.39,6.3,-0.2,1.44,L,R,ball,14.0
pitch7250.mp4,-1.38,1.9,3.45,1.66,95.8,96.6,2074.0,-2.11,53.85,5.68,6.6,-0.9,1.26,L,R,ball,13.0
pitch7251.mp4,1.1,1.81,3.48,1.72,94.0,95.1,2292.0,-1.31,53.52,5.94,7.0,-0.63,1.26,L,R,ball,14.0
pitch7252.mp4,-0.91,3.49,3.52,1.66,93.8,93.4,2416.0,-1.33,54.17,5.93,6.3,-0.57,1.21,L,R,ball,11.0
pitch7253.mp4,1.08,4.17,3.35,1.54,90.8,90.1,2413.0,2.7,54.65,4.97,5.9,0.41,0.86,R,L,ball,12.0
pitch7254.mp4,-1.11,2.6,3.33,1.49,94.7,94.8,2182.0,-2.76,54.21,5.73,6.3,-0.44,1.12,L,R,ball,11.0
pitch7256.mp4,-2.6,3.73,3.1,1.4,93.5,95.7,2605.0,-2.32,52.89,4.48,7.6,-1.08,1.1,L,R,ball,11.0
pitch7257.mp4,1.35,4.44,3.33,1.72,93.6,93.6,2218.0,-1.37,54.22,5.95,6.3,-0.69,1.47,L,R,ball,12.0
pitch7259.mp4,-0.47,3.28,3.1,1.41,94.2,95.0,2293.0,-1.92,53.94,5.4,6.6,-0.33,1.36,L,R,ball,11.0
pitch7260.mp4,-0.5,2.78,3.27,1.71,95.3,96.1,2324.0,-1.04,53.92,5.43,6.6,-0.5,1.34,L,R,strike,4.0
pitch7261.mp4,0.89,2.22,3.34,1.59,92.5,92.2,2299.0,-2.28,54.3,6.71,6.2,-0.21,1.25,L,R,ball,14.0
pitch7264.mp4,-0.69,2.01,3.85,1.81,94.3,93.9,2339.0,2.02,54.07,6.47,6.4,0.78,1.34,R,L,strike,7.0
pitch7268.mp4,-0.9,3.89,3.42,1.7,90.8,90.6,2182.0,-0.91,54.24,6.83,6.3,-0.41,1.62,R,R,ball,11.0
pitch7269.mp4,0.96,2.12,3.29,1.64,100.2,100.8,2627.0,-2.08,53.65,5.87,6.9,-0.6,1.57,R,R,ball,14.0
pitch7271.mp4,1.12,3.52,3.42,1.53,92.9,92.4,2505.0,-1.01,54.43,6.0,6.1,-0.48,1.61,L,R,ball,12.0
pitch7272.mp4,-0.79,3.49,3.48,1.65,92.8,93.5,2184.0,2.89,54.04,5.75,6.5,0.49,1.18,R,L,strike,1.0
pitch7274.mp4,0.17,2.62,3.33,1.67,93.5,93.4,2241.0,-1.6,54.16,6.15,6.3,-0.73,1.55,L,R,strike,5.0
pitch7276.mp4,0.73,3.24,3.58,1.6,92.3,92.6,2041.0,-1.96,53.94,5.83,6.6,-0.4,1.03,R,R,strike,3.0
pitch7278.mp4,-1.02,3.42,3.5,1.51,91.6,91.7,2243.0,1.91,54.39,5.31,6.1,0.65,1.34,L,L,ball,11.0
pitch7279.mp4,0.86,2.85,3.07,1.34,93.2,92.9,2266.0,-2.09,54.11,5.93,6.4,-0.83,1.53,L,R,ball,12.0
pitch7283.mp4,-0.81,3.45,3.35,1.57,92.9,93.0,2135.0,-2.73,54.39,5.96,6.1,-0.41,1.2,L,R,strike,1.0
pitch7284.mp4,0.86,3.99,3.93,1.83,94.4,94.4,2238.0,-2.71,54.03,5.42,6.5,-0.87,1.33,R,R,ball,12.0
pitch7285.mp4,-0.75,4.19,3.33,1.6,94.6,93.7,2404.0,-1.77,54.54,5.8,6.0,-0.52,1.6,R,R,ball,11.0
pitch7286.mp4,0.3,3.98,3.25,1.77,91.6,91.6,2191.0,-1.36,54.31,5.87,6.2,-0.59,1.37,L,R,ball,12.0
pitch7287.mp4,-0.11,2.13,3.51,1.78,94.6,94.6,2547.0,-2.12,54.12,5.72,6.4,-0.74,1.16,L,R,strike,8.0
pitch7288.mp4,1.0,2.73,3.54,1.63,96.8,98.0,2122.0,-1.46,53.48,5.44,7.0,-0.47,1.31,R,R,ball,12.0
pitch7289.mp4,0.64,2.33,3.77,1.69,92.4,92.4,2410.0,-1.58,54.26,5.77,6.2,-0.18,1.11,R,R,strike,9.0
pitch7290.mp4,-0.81,2.94,3.77,1.59,95.7,95.5,2222.0,-1.8,54.26,5.85,6.2,-0.34,1.32,L,R,strike,4.0
pitch7291.mp4,-0.47,4.24,3.19,1.44,94.2,94.5,2402.0,-1.42,53.85,6.48,6.6,-0.86,1.41,L,R,ball,11.0
pitch7293.mp4,0.2,3.76,3.35,1.66,91.5,93.6,1891.0,0.98,53.08,5.71,7.4,0.35,1.44,R,L,ball,12.0
pitch7294.mp4,-0.79,4.35,3.55,1.57,93.1,92.0,2597.0,-1.44,55.06,5.89,5.4,-0.48,1.43,R,R,ball,11.0
pitch7295.mp4,-1.26,3.96,3.15,1.56,92.6,92.6,2406.0,-2.68,54.37,5.7,6.1,-0.45,1.04,L,R,ball,11.0
pitch7296.mp4,0.48,2.9,3.2,1.5,91.2,91.1,2237.0,-2.41,53.97,5.83,6.5,-0.79,1.39,L,R,strike,3.0
pitch7297.mp4,-1.85,2.48,3.53,1.73,94.7,94.0,2563.0,-2.53,54.22,6.17,6.3,-1.13,1.26,L,R,ball,13.0
pitch7299.mp4,-0.28,1.83,3.44,1.55,92.1,91.9,2089.0,-0.64,54.5,6.19,6.0,-0.39,1.1,L,R,strike,7.0
pitch7300.mp4,-0.4,3.6,3.53,1.71,94.6,95.1,2408.0,-2.29,54.11,5.85,6.4,-0.74,1.35,L,R,strike,1.0
pitch7301.mp4,-0.3,4.49,3.47,1.57,90.2,89.4,2347.0,2.89,54.11,5.17,6.4,1.31,1.22,L,L,ball,11.0
pitch7302.mp4,-0.57,3.4,3.29,1.54,93.9,93.8,2241.0,-2.67,54.2,5.77,6.3,-0.63,1.45,R,R,strike,1.0
pitch7303.mp4,-0.13,1.78,3.61,1.72,94.7,96.4,2281.0,-2.12,53.02,5.09,7.5,-0.57,1.32,L,R,strike,8.0
pitch7304.mp4,-0.48,2.56,2.8,1.11,93.3,93.3,2241.0,3.92,54.01,5.67,6.5,1.2,1.11,L,L,strike,1.0
pitch7305.mp4,0.23,3.95,3.39,1.52,96.1,96.8,2347.0,1.92,53.6,5.73,6.9,0.49,1.59,R,L,ball,12.0
pitch7306.mp4,0.42,1.5,3.47,1.55,96.9,98.4,2442.0,1.75,53.39,6.15,7.1,0.4,1.56,L,L,strike,9.0
pitch7308.mp4,0.38,1.58,3.54,1.62,92.4,91.4,2339.0,-1.53,54.54,5.74,6.0,-0.58,1.51,L,R,strike,9.0
pitch7312.mp4,0.76,3.41,3.37,1.65,96.0,97.3,2465.0,-2.05,53.56,6.41,6.9,-0.71,1.22,L,R,strike,3.0
pitch7313.mp4,0.05,1.76,3.42,1.81,97.9,97.8,2367.0,-1.24,53.81,6.09,6.7,-0.98,1.52,R,R,strike,8.0
pitch7314.mp4,0.81,3.28,3.56,1.65,89.5,88.7,2265.0,0.78,55.11,5.85,5.4,0.13,1.41,R,L,strike,3.0
pitch7315.mp4,-0.97,2.88,3.03,1.31,92.2,92.5,2052.0,-0.47,54.32,6.44,6.2,-0.23,1.18,L,R,ball,11.0
pitch7316.mp4,-0.41,2.15,3.37,1.69,95.3,95.6,2267.0,-1.25,53.99,5.35,6.5,-0.5,1.29,L,R,strike,7.0
pitch7317.mp4,-0.11,1.84,3.47,1.73,90.9,91.7,2091.0,-1.62,53.76,5.48,6.7,-0.83,1.11,L,R,strike,8.0
pitch7318.mp4,-0.93,3.35,3.42,1.6,93.4,93.0,2332.0,3.43,54.07,5.66,6.4,1.48,0.96,R,L,ball,11.0
pitch7319.mp4,0.37,1.11,3.43,1.7,99.0,99.0,2413.0,-1.1,53.87,6.22,6.6,-0.79,1.57,L,R,ball,14.0
pitch7320.mp4,-0.12,4.22,3.55,1.59,90.9,91.9,2141.0,-1.57,53.79,6.49,6.7,0.3,1.74,R,R,ball,11.0
pitch7321.mp4,-0.72,4.79,3.53,1.73,97.6,100.2,1897.0,-0.79,52.83,5.96,7.7,-0.48,1.24,L,R,ball,11.0
pitch7322.mp4,0.86,3.13,3.51,1.78,93.0,92.5,2266.0,2.13,53.78,4.87,6.7,1.48,0.88,R,L,ball,12.0
pitch7324.mp4,0.86,3.52,3.54,1.67,93.1,94.3,2217.0,-1.33,53.6,5.51,6.9,-0.08,1.4,R,R,ball,12.0
pitch7325.mp4,0.27,1.94,3.61,1.68,91.8,90.6,2424.0,-1.23,54.51,6.03,6.0,-0.62,1.84,R,R,strike,8.0
pitch7326.mp4,0.78,2.36,3.5,1.62,89.6,88.2,2414.0,-2.58,54.59,6.24,5.9,-0.82,1.47,L,R,strike,6.0
pitch7327.mp4,-0.02,4.43,3.37,1.55,91.5,92.4,2233.0,1.62,53.53,5.85,7.0,0.64,1.39,R,L,ball,11.0
pitch7328.mp4,0.6,2.58,3.38,1.78,95.4,95.2,2327.0,-2.27,53.93,5.67,6.6,-0.96,1.25,L,R,strike,6.0
pitch7329.mp4,-1.45,2.07,3.69,1.79,96.9,97.0,1930.0,-2.12,54.32,5.84,6.2,-0.62,1.23,L,R,ball,13.0
pitch7331.mp4,1.72,1.78,3.71,1.61,95.3,95.7,2313.0,-0.56,53.83,5.94,6.7,-0.18,1.54,R,R,ball,14.0
pitch7333.mp4,-0.32,1.54,3.32,1.62,94.0,94.0,2348.0,-1.21,54.16,6.03,6.3,-0.79,1.38,L,R,strike,7.0
pitch7334.mp4,0.23,4.5,3.21,1.54,96.1,95.1,2383.0,-0.7,55.22,6.62,5.3,-0.12,1.15,R,R,ball,12.0
pitch7335.mp4,0.72,1.94,3.5,1.63,93.8,94.4,2501.0,-1.75,53.69,5.6,6.8,-0.75,1.39,R,R,strike,9.0
pitch7338.mp4,0.16,1.96,3.56,1.69,95.1,96.6,2349.0,-1.0,53.32,5.31,7.2,-0.95,1.2,R,R,strike,8.0
pitch7339.mp4,0.58,2.22,3.52,1.59,94.8,95.8,2477.0,-1.68,53.46,5.45,7.0,-0.47,1.49,L,R,strike,6.0
pitch7340.mp4,-0.84,0.34,3.44,1.48,97.2,98.6,2397.0,0.71,53.14,6.14,7.4,0.45,1.7,L,L,ball,13.0
pitch7341.mp4,-1.14,4.09,3.66,1.71,94.2,96.7,2246.0,-0.99,52.99,5.17,7.5,-0.81,1.01,R,R,ball,11.0
pitch7342.mp4,0.8,2.03,3.93,1.97,98.8,99.4,2519.0,-0.39,53.74,6.37,6.8,-0.44,1.65,L,R,strike,9.0
pitch7343.mp4,-0.85,2.36,3.59,1.8,92.5,91.3,2201.0,-0.51,54.71,6.44,5.8,-0.66,1.64,L,R,ball,13.0
pitch7344.mp4,0.38,2.41,3.55,1.49,94.2,94.6,2358.0,2.81,53.64,5.93,6.9,1.0,1.48,R,L,strike,6.0
pitch7345.mp4,0.82,2.15,3.24,1.63,97.7,98.4,2627.0,-0.63,53.97,5.69,6.5,-0.45,1.34,L,R,strike,6.0
pitch7347.mp4,1.02,3.34,3.38,1.59,93.0,93.1,2295.0,0.6,54.14,5.96,6.4,0.74,1.56,R,L,ball,12.0
pitch7349.mp4,0.76,1.73,3.67,1.76,91.4,91.4,2446.0,-1.85,54.33,5.45,6.2,-0.43,1.22,R,R,strike,9.0
pitch7350.mp4,0.53,3.23,3.75,1.72,93.0,93.3,2571.0,-1.2,54.23,6.31,6.3,-0.07,1.66,R,R,strike,3.0
pitch7354.mp4,-0.78,2.12,3.68,1.71,93.8,94.1,2168.0,-1.85,53.96,6.11,6.5,-1.24,1.18,L,R,strike,7.0
pitch7355.mp4,0.45,1.57,3.57,1.6,92.6,92.4,2484.0,-1.16,54.17,5.27,6.3,-0.69,1.61,R,R,strike,9.0
pitch7356.mp4,-1.01,3.73,3.5,1.75,94.8,95.5,2187.0,-1.64,53.88,5.05,6.6,-0.84,1.11,R,R,ball,11.0
pitch7357.mp4,-0.68,3.3,3.35,1.55,91.0,90.6,2346.0,-4.37,54.4,4.29,6.1,-0.69,0.63,L,R,strike,1.0
pitch7358.mp4,0.15,2.0,3.62,1.83,92.5,93.0,2217.0,0.81,53.94,5.86,6.6,0.5,1.58,L,L,strike,8.0
pitch7359.mp4,0.75,3.08,3.34,1.56,93.7,94.7,2157.0,-2.76,53.66,5.81,6.8,0.08,1.35,R,R,strike,3.0
pitch7360.mp4,0.19,2.17,3.53,1.71,97.5,97.9,2207.0,-2.03,54.06,5.86,6.4,-0.67,1.46,R,R,strike,8.0
pitch7361.mp4,-0.41,1.93,2.95,1.26,96.3,98.9,1834.0,-0.52,52.79,5.85,7.7,-0.5,1.36,R,R,strike,4.0
pitch7363.mp4,-0.62,2.77,3.61,1.78,92.7,92.6,2095.0,1.74,54.25,6.13,6.2,0.56,0.99,R,L,strike,4.0
pitch7364.mp4,0.1,2.04,3.24,1.43,95.9,96.4,2445.0,-1.54,53.77,5.29,6.7,-0.89,1.34,R,R,strike,5.0
pitch7365.mp4,0.77,3.89,3.39,1.68,100.3,100.1,2397.0,-1.26,54.15,6.28,6.3,-0.44,1.44,L,R,ball,12.0
pitch7366.mp4,0.75,2.22,3.43,1.58,94.2,96.3,2342.0,3.6,52.97,4.95,7.5,0.66,1.11,R,L,strike,6.0
pitch7368.mp4,0.09,2.97,3.51,1.67,87.8,87.0,2286.0,1.21,54.49,5.87,6.0,0.78,1.6,R,L,strike,2.0
